row_id,icd9_code,short_title,long_title,mimic_id
2369,20941,Ben carcinoid duodenum,Benign carcinoid tumor of the duodenum,2001002647
2370,20942,Benign carcinoid jejunum,Benign carcinoid tumor of the jejunum,2001002648
2371,20943,Benign carcinoid ileum,Benign carcinoid tumor of the ileum,2001002649
2372,20950,Ben crcnoid lg intst NOS,"Benign carcinoid tumor of the large intestine, unspecified portion",2001002650
2373,20951,Ben carcinoid appendix,Benign carcinoid tumor of the appendix,2001002651
2374,20952,Benign carcinoid cecum,Benign carcinoid tumor of the cecum,2001002652
2375,20953,Ben carcinoid asc colon,Benign carcinoid tumor of the ascending colon,2001002653
2376,20954,Ben crcinoid trans colon,Benign carcinoid tumor of the transverse colon,2001002654
2377,20955,Ben carcinoid desc colon,Benign carcinoid tumor of the descending colon,2001002655
2378,20956,Ben carcinoid sig colon,Benign carcinoid tumor of the sigmoid colon,2001002656
2379,20957,Benign carcinoid rectum,Benign carcinoid tumor of the rectum,2001002657
2380,20960,Ben crcnd prim site unkn,Benign carcinoid tumor of unknown primary site,2001002658
2381,20961,Ben carcinoid bronc/lung,Benign carcinoid tumor of the bronchus and lung,2001002659
2382,20962,Benign carcinoid thymus,Benign carcinoid tumor of the thymus,2001002660
2383,20963,Benign carcinoid stomach,Benign carcinoid tumor of the stomach,2001002661
2384,20964,Benign carcinoid kidney,Benign carcinoid tumor of the kidney,2001002662
2385,20965,Ben crcinoid foregut NOS,"Benign carcinoid tumor of foregut, not otherwise specified",2001002663
2386,20966,Ben crcinoid midgut NOS,"Benign carcinoid tumor of midgut, not otherwise specified",2001002664
2387,20967,Ben crcnoid hindgut NOS,"Benign carcinoid tumor of hindgut, not otherwise specified",2001002665
2388,20969,Bengn carcinoid oth site,Benign carcinoid tumor of other sites,2001002666
2389,20970,Sec neuroendo tumor NOS,"Secondary neuroendocrine tumor, unspecified site",2001002667
2390,20971,Sec neuroend tu dist lym,Secondary neuroendocrine tumor of distant lymph nodes,2001002668
2391,20972,Sec neuroend tumor-liver,Secondary neuroendocrine tumor of liver,2001002669
2392,20973,Sec neuroendo tumor-bone,Secondary neuroendocrine tumor of bone,2001002670
2393,20974,Sec neuroendo tu-periton,Secondary neuroendocrine tumor of peritoneum,2001002671
2394,20975,Secondary Merkel cell ca,Secondary Merkel cell carcinoma,2001002672
2395,20979,Sec neuroend tu oth site,Secondary neuroendocrine tumor of other sites,2001002673
2396,2100,Benign neoplasm lip,Benign neoplasm of lip,2001002674
2397,2101,Benign neoplasm tongue,Benign neoplasm of tongue,2001002675
2398,2102,Ben neo major salivary,Benign neoplasm of major salivary glands,2001002676
2399,2103,Benign neo mouth floor,Benign neoplasm of floor of mouth,2001002677
2400,2104,Benign neo mouth NEC/NOS,Benign neoplasm of other and unspecified parts of mouth,2001002678
2401,2105,Benign neoplasm tonsil,Benign neoplasm of tonsil,2001002679
2402,2106,Benign neo oropharyn NEC,Benign neoplasm of other parts of oropharynx,2001002680
2403,2107,Benign neo nasopharynx,Benign neoplasm of nasopharynx,2001002681
2404,2108,Benign neo hypopharynx,Benign neoplasm of hypopharynx,2001002682
2405,2109,Benign neo pharynx NOS,"Benign neoplasm of pharynx, unspecified",2001002683
2406,2110,Benign neo esophagus,Benign neoplasm of esophagus,2001002684
2407,2111,Benign neoplasm stomach,Benign neoplasm of stomach,2001002685
2408,2112,Benign neoplasm sm bowel,"Benign neoplasm of duodenum, jejunum, and ileum",2001002686
2409,2113,Benign neoplasm lg bowel,Benign neoplasm of colon,2001002687
2410,2114,Benign neopl rectum/anus,Benign neoplasm of rectum and anal canal,2001002688
2411,2115,Ben neo liver/bile ducts,Benign neoplasm of liver and biliary passages,2001002689
2412,2116,Benign neoplasm pancreas,"Benign neoplasm of pancreas, except islets of Langerhans",2001002690
2413,2117,Ben neo islets langerhan,Benign neoplasm of islets of Langerhans,2001002691
2414,2118,Ben neo peritoneum,Benign neoplasm of retroperitoneum and peritoneum,2001002692
2415,2119,Ben neo GI tract NEC/NOS,Benign neoplasm of other and unspecified site in the digestive system,2001002693
2416,2120,Ben neo nasal cav/sinus,"Benign neoplasm of nasal cavities, middle ear, and accessory sinuses",2001002694
2417,2121,Benign neo larynx,Benign neoplasm of larynx,2001002695
2418,2122,Benign neo trachea,Benign neoplasm of trachea,2001002696
2419,2123,Benign neo bronchus/lung,Benign neoplasm of bronchus and lung,2001002697
2420,2124,Benign neoplasm pleura,Benign neoplasm of pleura,2001002698
2421,2125,Benign neo mediastinum,Benign neoplasm of mediastinum,2001002699
2422,2126,Benign neoplasm thymus,Benign neoplasm of thymus,2001002700
2423,2127,Benign neoplasm heart,Benign neoplasm of heart,2001002701
2424,2128,Benign neo resp sys NEC,Benign neoplasm of other specified sites of respiratory and intrathoracic organs,2001002702
2425,2129,Benign neo resp sys NOS,"Benign neoplasm of respiratory and intrathoracic organs, site unspecified",2001002703
2426,2130,Ben neo skull/face bone,Benign neoplasm of bones of skull and face,2001002704
2427,2131,Ben neo lower jaw bone,Benign neoplasm of lower jaw bone,2001002705
2428,2132,Benign neo vertebrae,"Benign neoplasm of vertebral column, excluding sacrum and coccyx",2001002706
2429,2133,Ben neo ribs/stern/clav,"Benign neoplasm of ribs, sternum, and clavicle",2001002707
2430,2134,Ben neo long bones arm,Benign neoplasm of scapula and long bones of upper limb,2001002708
2431,2135,Ben neo bones wrist/hand,Benign neoplasm of short bones of upper limb,2001002709
2432,2136,Benign neo pelvic girdle,"Benign neoplasm of pelvic bones, sacrum, and coccyx",2001002710
2433,2137,Ben neo long bones leg,Benign neoplasm of long bones of lower limb,2001002711
2434,2138,Ben neo bones ankle/foot,Benign neoplasm of short bones of lower limb,2001002712
2435,2139,Benign neo bone NOS,"Benign neoplasm of bone and articular cartilage, site unspecified",2001002713
2436,2140,Lipoma skin face,Lipoma of skin and subcutaneous tissue of face,2001002714
2437,2141,Lipoma skin NEC,Lipoma of other skin and subcutaneous tissue,2001002715
2438,2142,Lipoma intrathoracic,Lipoma of intrathoracic organs,2001002716
2439,2143,Lipoma intra-abdominal,Lipoma of intra-abdominal organs,2001002717
2440,2144,Lipoma spermatic cord,Lipoma of spermatic cord,2001002718
2441,2148,Lipoma NEC,Lipoma of other specified sites,2001002719
2442,2149,Lipoma NOS,"Lipoma, unspecified site",2001002720
2443,2150,Ben neo soft tissue head,"Other benign neoplasm of connective and other soft tissue of head, face, and neck",2001002721
2444,2152,Ben neo soft tissue arm,"Other benign neoplasm of connective and other soft tissue of upper limb, including shoulder",2001002722
2445,2153,Ben neo soft tissue leg,"Other benign neoplasm of connective and other soft tissue of lower limb, including hip",2001002723
2446,2154,Ben neo soft tis thorax,Other benign neoplasm of connective and other soft tissue of thorax,2001002724
2447,2155,Ben neo soft tis abdomen,Other benign neoplasm of connective and other soft tissue of abdomen,2001002725
2448,2156,Ben neo soft tis pelvis,Other benign neoplasm of connective and other soft tissue of pelvis,2001002726
2449,2157,Benign neo trunk NOS,"Other benign neoplasm of connective and other soft tissue of trunk, unspecified",2001002727
2450,2158,Ben neo soft tissue NEC,Other benign neoplasm of connective and other soft tissue of other specified sites,2001002728
2451,2159,Ben neo soft tissue NOS,"Other benign neoplasm of connective and other soft tissue, site unspecified",2001002729
2452,2160,Benign neo skin lip,Benign neoplasm of skin of lip,2001002730
2453,2161,Benign neo skin eyelid,"Benign neoplasm of eyelid, including canthus",2001002731
2454,2162,Benign neo skin ear,Benign neoplasm of ear and external auditory canal,2001002732
2455,2163,Benign neo skin face NEC,Benign neoplasm of skin of other and unspecified parts of face,2001002733
2456,2164,Ben neo scalp/skin neck,Benign neoplasm of scalp and skin of neck,2001002734
2457,2165,Benign neo skin trunk,"Benign neoplasm of skin of trunk, except scrotum",2001002735
2458,2166,Benign neo skin arm,"Benign neoplasm of skin of upper limb, including shoulder",2001002736
2459,2167,Benign neo skin leg,"Benign neoplasm of skin of lower limb, including hip",2001002737
2460,2168,Benign neoplasm skin NEC,Benign neoplasm of other specified sites of skin,2001002738
2461,2169,Benign neoplasm skin NOS,"Benign neoplasm of skin, site unspecified",2001002739
2462,217,Benign neoplasm breast,Benign neoplasm of breast,2001002740
2463,2180,Submucous leiomyoma,Submucous leiomyoma of uterus,2001002741
2464,2181,Intramural leiomyoma,Intramural leiomyoma of uterus,2001002742
2465,2182,Subserous leiomyoma,Subserous leiomyoma of uterus,2001002743
2466,2189,Uterine leiomyoma NOS,"Leiomyoma of uterus, unspecified",2001002744
2467,2190,Benign neo cervix uteri,Benign neoplasm of cervix uteri,2001002745
2468,2191,Benign neo corpus uteri,Benign neoplasm of corpus uteri,2001002746
2469,2198,Benign neo uterus NEC,Benign neoplasm of other specified parts of uterus,2001002747
2470,2199,Benign neo uterus NOS,"Benign neoplasm of uterus, part unspecified",2001002748
2471,220,Benign neoplasm ovary,Benign neoplasm of ovary,2001002749
2472,2210,Ben neo fallopian tube,Benign neoplasm of fallopian tube and uterine ligaments,2001002750
2473,2211,Benign neoplasm vagina,Benign neoplasm of vagina,2001002751
2474,2212,Benign neoplasm vulva,Benign neoplasm of vulva,2001002752
2475,2218,Ben neo fem genital NEC,Benign neoplasm of other specified sites of female genital organs,2001002753
2476,2219,Ben neo fem genital NOS,"Benign neoplasm of female genital organ, site unspecified",2001002754
2477,2220,Benign neoplasm testis,Benign neoplasm of testis,2001002755
2478,2221,Benign neoplasm penis,Benign neoplasm of penis,2001002756
2479,2222,Benign neoplasm prostate,Benign neoplasm of prostate,2001002757
2480,2223,Benign neo epididymis,Benign neoplasm of epididymis,2001002758
2481,2224,Benign neoplasm scrotum,Benign neoplasm of scrotum,2001002759
2482,2228,Ben neo male genital NEC,Benign neoplasm of other specified sites of male genital organs,2001002760
2483,2229,Ben neo male genital NOS,"Benign neoplasm of male genital organ, site unspecified",2001002761
2484,2230,Benign neoplasm kidney,"Benign neoplasm of kidney, except pelvis",2001002762
2485,2231,Benign neo renal pelvis,Benign neoplasm of renal pelvis,2001002763
2486,2232,Benign neoplasm ureter,Benign neoplasm of ureter,2001002764
2487,2233,Benign neoplasm bladder,Benign neoplasm of bladder,2001002765
2488,22381,Benign neoplasm urethra,Benign neoplasm of urethra,2001002766
2489,22389,Benign neo urinary NEC,Benign neoplasm of other specified sites of urinary organs,2001002767
2490,2239,Benign neo urinary NOS,"Benign neoplasm of urinary organ, site unspecified",2001002768
2491,2240,Benign neoplasm eyeball,"Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid",2001002769
2492,2241,Benign neoplasm orbit,Benign neoplasm of orbit,2001002770
2493,2242,Ben neo lacrimal gland,Benign neoplasm of lacrimal gland,2001002771
2494,2243,Benign neo conjunctiva,Benign neoplasm of conjunctiva,2001002772
2495,2244,Benign neoplasm cornea,Benign neoplasm of cornea,2001002773
2496,2245,Benign neoplasm retina,Benign neoplasm of retina,2001002774
2497,2246,Benign neoplasm choroid,Benign neoplasm of choroid,2001002775
2498,2247,Ben neo lacrimal duct,Benign neoplasm of lacrimal duct,2001002776
2499,2248,Benign neoplasm eye NEC,Benign neoplasm of other specified parts of eye,2001002777
2500,2249,Benign neoplasm eye NOS,"Benign neoplasm of eye, part unspecified",2001002778
2501,2250,Benign neoplasm brain,Benign neoplasm of brain,2001002779
2502,2251,Benign neo cranial nerve,Benign neoplasm of cranial nerves,2001002780
2503,2252,Ben neo cerebr meninges,Benign neoplasm of cerebral meninges,2001002781
2504,2253,Benign neo spinal cord,Benign neoplasm of spinal cord,2001002782
2505,2254,Ben neo spinal meninges,Benign neoplasm of spinal meninges,2001002783
2506,2258,Benign neo nerv sys NEC,Benign neoplasm of other specified sites of nervous system,2001002784
2507,2259,Benign neo nerv sys NOS,"Benign neoplasm of nervous system, part unspecified",2001002785
2508,226,Benign neoplasm thyroid,Benign neoplasm of thyroid glands,2001002786
2509,2270,Benign neoplasm adrenal,Benign neoplasm of adrenal gland,2001002787
2510,2271,Benign neo parathyroid,Benign neoplasm of parathyroid gland,2001002788
2511,2273,Benign neo pituitary,Benign neoplasm of pituitary gland and craniopharyngeal duct,2001002789
2512,2274,Ben neopl pineal gland,Benign neoplasm of pineal gland,2001002790
2513,2275,Benign neo carotid body,Benign neoplasm of carotid body,2001002791
2514,2276,Ben neo paraganglia NEC,Benign neoplasm of aortic body and other paraganglia,2001002792
2792,34710,Narclpsy w/o cat oth dis,"Narcolepsy in conditions classified elsewhere, without cataplexy",2001002793
2793,34711,Narcolepsy w cat oth dis,"Narcolepsy in conditions classified elsewhere, with cataplexy",2001002794
2794,3480,Cerebral cysts,Cerebral cysts,2001002795
2795,3481,Anoxic brain damage,Anoxic brain damage,2001002796
2796,3482,Pseudotumor cerebri,Benign intracranial hypertension,2001002797
2797,34830,Encephalopathy NOS,"Encephalopathy, unspecified",2001002798
2798,34831,Metabolic encephalopathy,Metabolic encephalopathy,2001002799
2799,34839,Encephalopathy NEC,Other encephalopathy,2001002800
2800,3484,Compression of brain,Compression of brain,2001002801
2801,3485,Cerebral edema,Cerebral edema,2001002802
2802,34881,Temporal sclerosis,Temporal sclerosis,2001002803
2803,34882,Brain death,Brain death,2001002804
2804,34889,Brain conditions NEC,Other conditions of brain,2001002805
2805,3489,Brain condition NOS,Unspecified condition of brain,2001002806
2806,3490,Lumbar puncture reaction,Reaction to spinal or lumbar puncture,2001002807
2807,3491,Complication cns device,Nervous system complications from surgically implanted device,2001002808
2808,3492,Disorder of meninges NEC,"Disorders of meninges, not elsewhere classified",2001002809
2809,34931,Accid punc/op lac dura,Accidental puncture or laceration of dura during a procedure,2001002810
2810,34939,Dural tear NEC,Other dural tear,2001002811
2811,34981,Cerebrospinal rhinorrhea,Cerebrospinal fluid rhinorrhea,2001002812
2812,34982,Toxic encephalopathy,Toxic encephalopathy,2001002813
2813,34989,Cns disorder NEC,Other specified disorders of nervous system,2001002814
2814,3499,Cns disorder NOS,Unspecified disorders of nervous system,2001002815
2815,3501,Trigeminal neuralgia,Trigeminal neuralgia,2001002816
2816,3502,Atypical face pain,Atypical face pain,2001002817
2817,3508,Trigeminal nerve dis NEC,Other specified trigeminal nerve disorders,2001002818
2818,3509,Trigeminal nerve dis NOS,"Trigeminal nerve disorder, unspecified",2001002819
2819,3510,Bell's palsy,Bell's palsy,2001002820
2820,3511,Geniculate ganglionitis,Geniculate ganglionitis,2001002821
2821,3518,Facial nerve dis NEC,Other facial nerve disorders,2001002822
2822,3519,Facial nerve dis NOS,"Facial nerve disorder, unspecified",2001002823
2823,3520,Olfactory nerve disorder,Disorders of olfactory (1st) nerve,2001002824
2824,3521,Glossopharyng neuralgia,Glossopharyngeal neuralgia,2001002825
2825,3522,Glossophar nerve dis NEC,Other disorders of glossopharyngeal [9th] nerve,2001002826
2826,34441,Monplga upr lmb dmnt sde,Monoplegia of upper limb affecting dominant side,2001002827
2827,34442,Mnplg upr lmb nondmnt sd,Monoplegia of upper limb affecting nondominant sde,2001002828
2828,3445,Monoplegia NOS,Unspecified monoplegia,2001002829
2829,34460,Cauda equina synd NOS,Cauda equina syndrome without mention of neurogenic bladder,2001002830
2830,34461,Neurogenic bladder,Cauda equina syndrome with neurogenic bladder,2001002831
2831,34481,Locked-in state,Locked-in state,2001002832
2832,34489,Oth spcf paralytic synd,Other specified paralytic syndrome,2001002833
2833,3449,Paralysis NOS,"Paralysis, unspecified",2001002834
2834,34500,Gen noncv ep w/o intr ep,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy",2001002835
2835,34501,Gen nonconv ep w intr ep,"Generalized nonconvulsive epilepsy, with intractable epilepsy",2001002836
2836,34510,Gen cnv epil w/o intr ep,"Generalized convulsive epilepsy, without mention of intractable epilepsy",2001002837
2837,34511,Gen cnv epil w intr epil,"Generalized convulsive epilepsy, with intractable epilepsy",2001002838
2838,3452,Petit mal status,Petit mal status,2001002839
2839,3453,Grand mal status,Grand mal status,2001002840
2840,34540,Psymotr epil w/o int epi,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",2001002841
2841,34541,Psymotr epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",2001002842
2842,34550,Part epil w/o intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",2001002843
2843,34551,Part epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy",2001002844
2844,34560,Inf spasm w/o intr epil,"Infantile spasms, without mention of intractable epilepsy",2001002845
2845,34561,Inf spasm w intract epil,"Infantile spasms, with intractable epilepsy",2001002846
2846,34570,Epil par cont w/o int ep,"Epilepsia partialis continua, without mention of intractable epilepsy",2001002847
2847,34571,Epil par cont w intr epi,"Epilepsia partialis continua, with intractable epilepsy",2001002848
2848,34580,Epilep NEC w/o intr epil,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy",2001002849
2849,34581,Epilepsy NEC w intr epil,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy",2001002850
2850,34590,Epilep NOS w/o intr epil,"Epilepsy, unspecified, without mention of intractable epilepsy",2001002851
2851,34591,Epilepsy NOS w intr epil,"Epilepsy, unspecified, with intractable epilepsy",2001002852
2852,34600,Mgrn w aura wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus",2001002853
2853,34601,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, without mention of status migrainosus",2001002854
2854,34602,Mgrn w aur wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine with status migrainosus",2001002855
2855,34603,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, with status migrainosus",2001002856
2856,34610,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",2001002857
2857,34611,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",2001002858
2858,34612,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine with status migrainosus",2001002859
2859,34613,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, with status migrainosus",2001002860
2860,34620,Vrnt mgrn wo ntr mgr NEC,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus",2001002861
2861,34621,Vrnt mgrn w ntrc mgr NEC,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus",2001002862
2862,34622,Var mgr NEC wo ntc mgr,"Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus",2001002863
2863,34623,Var mgrn NEC w ntrc mgr,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus",2001002864
2864,34630,Hmplg mgr wo ntrc wo st,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus",2001002865
2865,34631,Hmplg mgrn w ntrc wo st,"Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus",2001002866
2866,34632,Hemplg mgr wo ntrc w st,"Hemiplegic migraine, without mention of intractable migraine with status migrainosus",2001002867
2867,34633,Hmplg mgrn w ntrc w st,"Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus",2001002868
2868,34640,Menst mgr wo ntrc wo st,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus",2001002869
2869,34641,Menstl mgrn w ntrc wo st,"Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus",2001002870
2870,34642,Menstl mgr wo ntrc w st,"Menstrual migraine, without mention of intractable migraine with status migrainosus",2001002871
2871,34643,Menstl mgrn w ntrc w st,"Menstrual migraine, with intractable migraine, so stated, with status migrainosus",2001002872
2872,34650,Prst aura wo inf/ntr/st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine without mention of status migrainosus",2001002873
2873,34651,Prs ara w ntr wo inf/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",2001002874
2874,34652,Prs ara wo inf/ntr w st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus",2001002875
2875,34653,Prs ara wo inf w ntr/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, with status migrainosus",2001002876
2876,34660,Prs ara w inf wo ntr/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine without mention of status migrainosus",2001002877
2877,34661,Prs ara w/inf/ntr wo st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",2001002878
2878,34662,Prs ara wo ntr w inf/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine with status migrainosus",2001002879
2879,34663,Prst ara w inf w ntr/st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, with status migrainosus",2001002880
2880,30461,Drug depend NEC-contin,"Other specified drug dependence, continuous",2001002881
2881,30462,Drug depend NEC-episodic,"Other specified drug dependence, episodic",2001002882
2882,30463,Drug depend NEC-in rem,"Other specified drug dependence, in remission",2001002883
2883,30470,Opioid/other dep-unspec,"Combinations of opioid type drug with any other drug dependence, unspecified",2001002884
2884,30471,Opioid/other dep-contin,"Combinations of opioid type drug with any other drug dependence, continuous",2001002885
2885,30472,Opioid/other dep-episod,"Combinations of opioid type drug with any other drug dependence, episodic",2001002886
2886,30473,Opioid/other dep-remiss,"Combinations of opioid type drug with any other drug dependence, in remission",2001002887
2887,30480,Comb drug dep NEC-unspec,"Combinations of drug dependence excluding opioid type drug, unspecified",2001002888
2888,30481,Comb drug dep NEC-contin,"Combinations of drug dependence excluding opioid type drug, continuous",2001002889
2889,30482,Comb drug dep NEC-episod,"Combinations of drug dependence excluding opioid type drug, episodic",2001002890
2890,30483,Comb drug dep NEC-remiss,"Combinations of drug dependence excluding opioid type drug, in remission",2001002891
2891,30490,Drug depend NOS-unspec,"Unspecified drug dependence, unspecified",2001002892
2892,30491,Drug depend NOS-contin,"Unspecified drug dependence, continuous",2001002893
2893,30492,Drug depend NOS-episodic,"Unspecified drug dependence, episodic",2001002894
2894,30493,Drug depend NOS-remiss,"Unspecified drug dependence, in remission",2001002895
2895,30500,Alcohol abuse-unspec,"Alcohol abuse, unspecified",2001002896
2896,30501,Alcohol abuse-continuous,"Alcohol abuse, continuous",2001002897
2897,30502,Alcohol abuse-episodic,"Alcohol abuse, episodic",2001002898
2898,30503,Alcohol abuse-in remiss,"Alcohol abuse, in remission",2001002899
2899,3051,Tobacco use disorder,Tobacco use disorder,2001002900
2900,30520,Cannabis abuse-unspec,"Cannabis abuse, unspecified",2001002901
2901,30521,Cannabis abuse-contin,"Cannabis abuse, continuous",2001002902
2902,30522,Cannabis abuse-episodic,"Cannabis abuse, episodic",2001002903
2903,30523,Cannabis abuse-in remiss,"Cannabis abuse, in remission",2001002904
2904,30530,Hallucinog abuse-unspec,"Hallucinogen abuse, unspecified",2001002905
2905,30531,Hallucinog abuse-contin,"Hallucinogen abuse, continuous",2001002906
2906,30532,Hallucinog abuse-episod,"Hallucinogen abuse, episodic",2001002907
2907,30533,Hallucinog abuse-remiss,"Hallucinogen abuse, in remission",2001002908
2908,30540,"Sed,hyp,anxiolytc ab-NOS","Sedative, hypnotic or anxiolytic abuse, unspecified",2001002909
2909,30541,"Sed,hyp,anxiolytc ab-con","Sedative, hypnotic or anxiolytic abuse, continuous",2001002910
2910,30542,"Sed,hyp,anxiolytc ab-epi","Sedative, hypnotic or anxiolytic abuse, episodic",2001002911
2911,30543,"Sed,hyp,anxiolytc ab-rem","Sedative, hypnotic or anxiolytic abuse, in remission",2001002912
2912,30550,Opioid abuse-unspec,"Opioid abuse, unspecified",2001002913
2913,30551,Opioid abuse-continuous,"Opioid abuse, continuous",2001002914
2914,30552,Opioid abuse-episodic,"Opioid abuse, episodic",2001002915
2915,30553,Opioid abuse-in remiss,"Opioid abuse, in remission",2001002916
2916,30560,Cocaine abuse-unspec,"Cocaine abuse, unspecified",2001002917
2917,30561,Cocaine abuse-continuous,"Cocaine abuse, continuous",2001002918
2918,30562,Cocaine abuse-episodic,"Cocaine abuse, episodic",2001002919
2919,30563,Cocaine abuse-in remiss,"Cocaine abuse, in remission",2001002920
2920,30570,Amphetamine abuse-unspec,"Amphetamine or related acting sympathomimetic abuse, unspecified",2001002921
2921,30571,Amphetamine abuse-contin,"Amphetamine or related acting sympathomimetic abuse, continuous",2001002922
2922,30572,Amphetamine abuse-episod,"Amphetamine or related acting sympathomimetic abuse, episodic",2001002923
2923,30573,Amphetamine abuse-remiss,"Amphetamine or related acting sympathomimetic abuse, in remission",2001002924
2924,30580,Antidepress abuse-unspec,"Antidepressant type abuse, unspecified",2001002925
2925,30581,Antidepress abuse-contin,"Antidepressant type abuse, continuous",2001002926
2926,30582,Antidepress abuse-episod,"Antidepressant type abuse, episodic",2001002927
2927,30583,Antidepress abuse-remiss,"Antidepressant type abuse, in remission",2001002928
2928,30590,Drug abuse NEC-unspec,"Other, mixed, or unspecified drug abuse, unspecified",2001002929
2929,30591,Drug abuse NEC-contin,"Other, mixed, or unspecified drug abuse, continuous",2001002930
2930,30592,Drug abuse NEC-episodic,"Other, mixed, or unspecified drug abuse, episodic",2001002931
2931,30593,Drug abuse NEC-in remiss,"Other, mixed, or unspecified drug abuse, in remission",2001002932
2932,3060,Psychogen musculskel dis,Musculoskeletal malfunction arising from mental factors,2001002933
2933,3061,Psychogenic respir dis,Respiratory malfunction arising from mental factors,2001002934
2934,3062,Psychogen cardiovasc dis,Cardiovascular malfunction arising from mental factors,2001002935
2935,3063,Psychogenic skin disease,Skin disorder arising from mental factors,2001002936
2936,3064,Psychogenic GI disease,Gastrointestinal malfunction arising from mental factors,2001002937
2937,30650,Psychogenic gu dis NOS,"Psychogenic genitourinary malfunction, unspecified",2001002938
2938,30651,Psychogenic vaginismus,Psychogenic vaginismus,2001002939
2939,30652,Psychogenic dysmenorrhea,Psychogenic dysmenorrhea,2001002940
2940,30653,Psychogenic dysuria,Psychogenic dysuria,2001002941
2941,30659,Psychogenic gu dis NEC,Other genitourinary malfunction arising from mental factors,2001002942
2942,3066,Psychogen endocrine dis,Endocrine disorder arising from mental factors,2001002943
2943,3067,Psychogenic sensory dis,Disorder of organs of special sense arising from mental factors,2001002944
2944,3068,Psychogenic disorder NEC,Other specified psychophysiological malfunction,2001002945
2945,3069,Psychogenic disorder NOS,Unspecified psychophysiological malfunction,2001002946
2946,3070,Adult onset flncy disord,Adult onset fluency disorder,2001002947
2947,3071,Anorexia nervosa,Anorexia nervosa,2001002948
2948,30720,Tic disorder NOS,"Tic disorder, unspecified",2001002949
2949,30721,Transient tic disorder,Transient tic disorder,2001002950
2950,30722,Chr motor/vocal tic dis,Chronic motor or vocal tic disorder,2001002951
2951,30723,Tourette's disorder,Tourette's disorder,2001002952
2952,3073,Stereotypic movement dis,Stereotypic movement disorder,2001002953
2953,30740,Nonorganic sleep dis NOS,"Nonorganic sleep disorder, unspecified",2001002954
2954,30741,Transient insomnia,Transient disorder of initiating or maintaining sleep,2001002955
2955,30742,Persistent insomnia,Persistent disorder of initiating or maintaining sleep,2001002956
2956,30743,Transient hypersomnia,Transient disorder of initiating or maintaining wakefulness,2001002957
2957,30744,Persistent hypersomnia,Persistent disorder of initiating or maintaining wakefulness,2001002958
2958,30745,Nonorganic circadian rhy,Circadian rhythm sleep disorder of nonorganic origin,2001002959
2959,30746,Sleep arousal disorder,Sleep arousal disorder,2001002960
2960,30747,Sleep stage dysfunc NEC,Other dysfunctions of sleep stages or arousal from sleep,2001002961
2961,30748,Repetit sleep intrusion,Repetitive intrusions of sleep,2001002962
2962,30749,Nonorganic sleep dis NEC,Other specific disorders of sleep of nonorganic origin,2001002963
2963,30750,Eating disorder NOS,"Eating disorder, unspecified",2001002964
2964,30751,Bulimia nervosa,Bulimia nervosa,2001002965
2965,30752,Pica,Pica,2001002966
2966,30753,Rumination disorder,Rumination disorder,2001002967
