row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid,mimic_id
1707,4936,Nystatin Oint.,,carevue,chartevents,,,,,2001020702
1708,4937,circumcision care,,carevue,chartevents,,,,,2001020703
1709,4941,Genetics Consult,,carevue,chartevents,,,,,2001020704
1710,4944,hearing,,carevue,chartevents,,,,,2001020705
1711,4946,Myconazole Pdr.,,carevue,chartevents,,,,,2001020706
1712,4947,Nystatin cream,,carevue,chartevents,,,,,2001020707
1713,4948,Bilirubin,,carevue,chartevents,,,,,2001020708
1714,4950,Dexamethasone drops,,carevue,chartevents,,,,,2001020709
1715,4951,Diaper rash,,carevue,chartevents,,,,,2001020710
1716,4952,Bactroban,,carevue,chartevents,,,,,2001020711
1717,4953,sucrose pacifier,,carevue,chartevents,,,,,2001020712
1718,4954,Mineral Oil,,carevue,chartevents,,,,,2001020713
1719,4955,sweating,,carevue,chartevents,,,,,2001020714
1720,4956,Umbi hernia,,carevue,chartevents,,,,,2001020715
1721,4957,Atropine drops,,carevue,chartevents,,,,,2001020716
1722,4958,Tobramycin oint,,carevue,chartevents,,,,,2001020717
1723,5603,Tri Vi Sol,,carevue,chartevents,,,,,2001020718
1724,5604,criticaide,,carevue,chartevents,,,,,2001020719
1725,5605,Miconazole Powder,,carevue,chartevents,,,,,2001020720
1726,5606,Nutrition Labs,,carevue,chartevents,,,,,2001020721
1727,5609,hydroactive gel,,carevue,chartevents,,,,,2001020722
1728,5610,BP Q8H,,carevue,chartevents,,,,,2001020723
1729,5612,Dexamethasone gtts,,carevue,chartevents,,,,,2001020724
1730,5613,Neonatal Morphine PO,,carevue,chartevents,,,,,2001020725
1731,5617,vitamin a,,carevue,chartevents,,,,,2001020726
1732,5620,Abd US,,carevue,chartevents,,,,,2001020727
1733,5621,DSD,,carevue,chartevents,,,,,2001020728
1734,5625,Pinps,,carevue,chartevents,,,,,2001020729
1735,5626,Vidalyn,,carevue,chartevents,,,,,2001020730
1736,5628,head circ.,,carevue,chartevents,,,,,2001020731
1737,5629,csm to right hand,,carevue,chartevents,,,,,2001020732
1738,5630,DRIVING PRESSURE,,carevue,chartevents,,,,,2001020733
1739,5631,High MV alarm.,,carevue,chartevents,,,,,2001020734
1740,5632,R BREAST TEMP/COLOR,,carevue,chartevents,,,,,2001020735
1741,5633,cyclosporine,,carevue,chartevents,,,,,2001020736
1742,5634,Vidalin,,carevue,chartevents,,,,,2001020737
1743,5635,Physical therapy,,carevue,chartevents,,,,,2001020738
1744,5636,2nd O2 Sat,,carevue,chartevents,,,,,2001020739
1745,5637,LeadII cardiac strip,,carevue,chartevents,,,,,2001020740
1746,5638,sheath a line,,carevue,chartevents,,,,,2001020741
1747,5639,r axilla-bupivacaine,,carevue,chartevents,,,,,2001020742
1748,5640,r popliteal bupivace,,carevue,chartevents,,,,,2001020743
1749,5641,fer-gen-sol,,carevue,chartevents,,,,,2001020744
1750,5642,bupivacaine.1%-axila,,carevue,chartevents,,,,,2001020745
1751,5643,bupivacaine.1%-pop,,carevue,chartevents,,,,,2001020746
1752,5644,PASSY MUIR/CUFF DOWN,,carevue,chartevents,,,,,2001020747
1753,5645,ct dressing,,carevue,chartevents,,,,,2001020748
1754,5646,trach ties,,carevue,chartevents,,,,,2001020749
1755,5647,trembling,,carevue,chartevents,,,,,2001020750
1756,5648,multi-podis boots,,carevue,chartevents,,,,,2001020751
1757,5649,PRBCS,,carevue,chartevents,,,,,2001020752
1758,5650,WASH ABD--HIBICLENS,,carevue,chartevents,,,,,2001020753
1759,5651,High Ve,,carevue,chartevents,,,,,2001020754
1760,5652,PICC Attempt,,carevue,chartevents,,,,,2001020755
1761,5654,rt art line,,carevue,chartevents,,,,,2001020756
1762,5655,Multi podis Boots,,carevue,chartevents,,,,,2001020757
1763,5656,phenylephrine,,carevue,chartevents,,,,,2001020758
1764,5658,Erythromycin Oint,,carevue,chartevents,,,,,2001020759
1765,5659,D5W & 40Gm CaGluc,,carevue,chartevents,,,,,2001020760
1766,5660,LYTES,,carevue,chartevents,,,,,2001020761
1767,5661,PLTS,,carevue,chartevents,,,,,2001020762
1768,5662,lt. lat. decub,,carevue,chartevents,,,,,2001020763
1769,5663,hepatitis B vaccine,,carevue,chartevents,,,,,2001020764
1770,5664,CHOLEY TUBE,,carevue,chartevents,,,,,2001020765
1771,5665,CHOLEY TUBE DRAINAGE,,carevue,chartevents,,,,,2001020766
1772,5666,EDEMA,,carevue,chartevents,,,,,2001020767
1773,5667,heliox tank pressure,,carevue,chartevents,,,,,2001020768
1774,5668,CUFF PRESSURE,,carevue,chartevents,,,,,2001020769
1775,5669,gent oint.,,carevue,chartevents,,,,,2001020770
1776,5671,r fem art line,,carevue,chartevents,,,,,2001020771
1777,5672,icd,,carevue,chartevents,,,,,2001020772
1778,5674,vest,,carevue,chartevents,,,,,2001020773
1779,5675,High Mv.,,carevue,chartevents,,,,,2001020774
1780,5676,RIGHT FEM. ALINE,,carevue,chartevents,,,,,2001020775
1781,5677,scrotal ultrasound,,carevue,chartevents,,,,,2001020776
1782,5678,bath/ shampoo,,carevue,chartevents,,,,,2001020777
1783,5679,RADIAL ABP,,carevue,chartevents,,,,,2001020778
1784,5680,RADIAL MAP,,carevue,chartevents,,,,,2001020779
1785,5681,umbi hernia measure,,carevue,chartevents,,,,,2001020780
1786,5682,Neosynephrine gtts,,carevue,chartevents,,,,,2001020781
1787,5683,Hourly PFR,,carevue,chartevents,,,,,2001020782
1788,5684,INV#1 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020783
1789,5685,INV#2 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020784
1790,5686,INV#3 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020785
1791,5687,INV#4 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020786
1792,5688,INV#5 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020787
1793,5689,INV#6 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020788
1794,5690,INV#7 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020789
1795,5691,INV#8 Dsg Change [MM],,carevue,datetimeevents,,,,,2001020790
1796,5692,"BILI, HCT. RETIC",,carevue,chartevents,,,,,2001020791
1797,5693,Left Lateral decub,,carevue,chartevents,,,,,2001020792
1798,5694,Abdominal ultrasound,,carevue,chartevents,,,,,2001020793
1799,5695,CORTISOL LEVEL 30 MN,,carevue,chartevents,,,,,2001020794
1800,5696,p Hi,,carevue,chartevents,,,,,2001020795
1801,5697,CORTISOL LEVEL PRE,,carevue,chartevents,,,,,2001020796
1802,5698,Vi-Day-Lin,,carevue,chartevents,,,,,2001020797
1803,5699,CHROMOSOMES,,carevue,chartevents,,,,,2001020798
1804,5700,Gent eye oint,,carevue,chartevents,,,,,2001020799
1805,5701,TriViSol,,carevue,chartevents,,,,,2001020800
1806,5702,FEM ART MEAN,,carevue,chartevents,,,,,2001020801
1807,5703,FEM ART S/D,,carevue,chartevents,,,,,2001020802
1808,5704,g-tube flush,,carevue,chartevents,,,,,2001020803
1809,5705,j-tube flush,,carevue,chartevents,,,,,2001020804
1810,5706,T HIGH,,carevue,chartevents,,,,,2001020805
1811,5707,T LOW,,carevue,chartevents,,,,,2001020806
1812,5708,MgSO4,,carevue,chartevents,,,,,2001020807
1813,5709,TOX SCREEN,,carevue,chartevents,,,,,2001020808
1814,5710,inital bath,,carevue,chartevents,,,,,2001020809
1815,5711,x-ray,,carevue,chartevents,,,,,2001020810
1816,5712,orogastric sxn,,carevue,chartevents,,,,,2001020811
1817,5713,incision sites,,carevue,chartevents,,,,,2001020812
1818,5714,CPM MACHINE,,carevue,chartevents,,,,,2001020813
1819,5715,gentamycin eye ointt,,carevue,chartevents,,,,,2001020814
1820,5716,bed exit alarm,,carevue,chartevents,,,,,2001020815
1821,5717,circ.site,,carevue,chartevents,,,,,2001020816
1822,5718,PIC,,carevue,chartevents,,,,,2001020817
1823,5719,mucumyst,,carevue,chartevents,,,,,2001020818
1824,5720,TOTAL BATH,,carevue,chartevents,,,,,2001020819
1825,5721,abd lateral,,carevue,chartevents,,,,,2001020820
1826,5722,AV fistula T/B,,carevue,chartevents,,,,,2001020821
1827,5723,Caffiene Bolus,,carevue,chartevents,,,,,2001020822
1828,5724,TEA BAGS TO R EYE.,,carevue,chartevents,,,,,2001020823
1829,5725,umbilical,,carevue,chartevents,,,,,2001020824
1830,5726,Hi Ve,,carevue,chartevents,,,,,2001020825
1831,5727,Hi MV,,carevue,chartevents,,,,,2001020826
1832,5728,Solumedrol  mg/kg/hr,,carevue,chartevents,,,,,2001020827
1833,5729,bair hugger,,carevue,chartevents,,,,,2001020828
1834,5730,hernia repair,,carevue,chartevents,,,,,2001020829
1835,5731,FEMORAL ABP MEAN,,carevue,chartevents,,,,,2001020830
1836,5732,FEMORAL ABP S/D,,carevue,chartevents,,,,,2001020831
1837,5733,granuloma,,carevue,chartevents,,,,,2001020832
1838,5735,peri pad chg,,carevue,chartevents,,,,,2001020833
1839,5736,inst spir,,carevue,chartevents,,,,,2001020834
1840,5737,breast pump,,carevue,chartevents,,,,,2001020835
1841,5738,Pericardial flush,,carevue,chartevents,,,,,2001020836
1842,5739,NAS assessment,,carevue,chartevents,,,,,2001020837
1843,5740,Active ROM RUE/LUE,,carevue,chartevents,,,,,2001020838
1844,5741,Passive ROM RUE/LUE,,carevue,chartevents,,,,,2001020839
1845,5742,Colostomy Stoma,,carevue,chartevents,,,,,2001020840
1846,5743,NT suction,,carevue,chartevents,,,,,2001020841
1847,5744,High Exhaled Min vol,,carevue,chartevents,,,,,2001020842
1848,5745,Hep flush 10units/cc,,carevue,chartevents,,,,,2001020843
1849,5746,HEPARIN DEPEND ANTBY,,carevue,chartevents,,,,,2001020844
1850,5747,dobutamine,,carevue,chartevents,,,,,2001020845
1851,5748,VItamin A inj.,,carevue,chartevents,,,,,2001020846
1852,5749,Percussion per bed,,carevue,chartevents,,,,,2001020847
1853,5750,24hr Lytes&Bili,,carevue,chartevents,,,,,2001020848
1854,5751,PRBCs,,carevue,chartevents,,,,,2001020849
1855,5752,Epinephrin,,carevue,chartevents,,,,,2001020850
1856,5753,Calcium Chloride,,carevue,chartevents,,,,,2001020851
1857,5754,APNEA TIME,,carevue,chartevents,,,,,2001020852
1858,5755,Time Disconnect,,carevue,chartevents,,,,,2001020853
1859,5756,PINPS,,carevue,chartevents,,,,,2001020854
1860,5757,mucous fistula,,carevue,chartevents,,,,,2001020855
1861,5758,MV hi,,carevue,chartevents,,,,,2001020856
1862,5759,gentics consult,,carevue,chartevents,,,,,2001020857
1863,5760,Bed bath,,carevue,chartevents,,,,,2001020858
1864,5761,Chromosomal analysis,,carevue,chartevents,,,,,2001020859
1865,5762,rectal tube care,,carevue,chartevents,,,,,2001020860
1866,5763,NGT NS FLUSH Q/4HR,,carevue,chartevents,,,,,2001020861
1867,5764,driving press,,carevue,chartevents,,,,,2001020862
1868,5765,CPR instruction,,carevue,chartevents,,,,,2001020863
1869,5766,High mv,,carevue,chartevents,,,,,2001020864
1870,5767,trach button,,carevue,chartevents,,,,,2001020865
1871,5768,Left nephro. tube,,carevue,chartevents,,,,,2001020866
1872,5769,multipodus splints,,carevue,chartevents,,,,,2001020867
1873,5770,dexamethasone eye ds,,carevue,chartevents,,,,,2001020868
1874,5771,Heliox PSI pressure,,carevue,chartevents,,,,,2001020869
1875,5772,FLAP TEMP/COLOR,,carevue,chartevents,,,,,2001020870
1876,5773,WAffle Boots,,carevue,chartevents,,,,,2001020871
1877,5774,nipple shield used,,carevue,chartevents,,,,,2001020872
1878,5775,Decadron nose drops,,carevue,chartevents,,,,,2001020873
1879,5776,"FEM, ABP",,carevue,chartevents,,,,,2001020874
1880,5777,Cyclomydril eye drop,,carevue,chartevents,,,,,2001020875
1881,5778,low mv,,carevue,chartevents,,,,,2001020876
1882,5779,high    mv,,carevue,chartevents,,,,,2001020877
1883,5780,NT SX,,carevue,chartevents,,,,,2001020878
1884,5781,Lab results,,carevue,chartevents,,,,,2001020879
1885,5782,High Minute Ventilan,,carevue,chartevents,,,,,2001020880
1886,5783,aprotinen cc/hr,,carevue,chartevents,,,,,2001020881
1887,5784,lab results,,carevue,chartevents,,,,,2001020882
1888,5785,Vath,,carevue,chartevents,,,,,2001020883
1889,5786,high pressure,,carevue,chartevents,,,,,2001020884
1890,5787,t-tube,,carevue,chartevents,,,,,2001020885
1891,5788,LLE Cast care,,carevue,chartevents,,,,,2001020886
1892,5789,RT. AVF BRUIT/THRILL,,carevue,chartevents,,,,,2001020887
1893,5790,Cyclosporine mg/hr,,carevue,chartevents,,,,,2001020888
1894,5791,RIGHT FEMORAL A-LINE,,carevue,chartevents,,,,,2001020889
1895,5792,left  lower leg cast,,carevue,chartevents,,,,,2001020890
1896,5793,DTR,,carevue,chartevents,,,,,2001020891
1897,5794,DaPT,,carevue,chartevents,,,,,2001020892
1898,5795,URETERAL STENT.,,carevue,chartevents,,,,,2001020893
1899,5796,lochia,,carevue,chartevents,,,,,2001020894
1900,5797,L FEM ALINE,,carevue,chartevents,,,,,2001020895
1901,5798,Ecmo Flows,,carevue,chartevents,,,,,2001020896
1902,5799,R LEG ELEVATED,,carevue,chartevents,,,,,2001020897
1903,5800,mushroom catheter,,carevue,chartevents,,,,,2001020898
1904,5801,high ve            n,,carevue,chartevents,,,,,2001020899
1905,5802,HYPEROXYIA TEST,,carevue,chartevents,,,,,2001020900
1906,5803,Femoral Sheath Aline,,carevue,chartevents,,,,,2001020901
1907,5804,sheath MAP,,carevue,chartevents,,,,,2001020902
1908,5805,DOPAMINE MICS/KG/MIN,,carevue,chartevents,,,,,2001020903
1909,5806,180 DEGREE TURN,,carevue,chartevents,,,,,2001020904
1910,5807,color of toes,,carevue,chartevents,,,,,2001020905
1911,5808,Zygris,,carevue,chartevents,,,,,2001020906
1912,5809,foely,,carevue,chartevents,,,,,2001020907
1913,5810,urine calcium,,carevue,chartevents,,,,,2001020908
1914,5811,urine creatinine,,carevue,chartevents,,,,,2001020909
1915,5812,Urine lytes,,carevue,chartevents,,,,,2001020910
1916,5813,ABP Alarm [Low],,carevue,chartevents,,,,,2001020911
1917,5814,CVP Alarm [Low],,carevue,chartevents,,,,,2001020912
1918,5815,HR Alarm [Low],,carevue,chartevents,,,,,2001020913
1919,5816,ICP Alarm [Low],,carevue,chartevents,,,,,2001020914
1920,5817,NBP Alarm [Low],,carevue,chartevents,,,,,2001020915
1921,5818,PAP Alarm [Low],,carevue,chartevents,,,,,2001020916
1922,5819,Resp Alarm [Low],,carevue,chartevents,,,,,2001020917
1923,5820,SpO2 Alarm [Low],,carevue,chartevents,,,,,2001020918
1924,5821,TBILI,,carevue,chartevents,,,,,2001020919
1925,5822,Auqafor,,carevue,chartevents,,,,,2001020920
1926,5823,Bed Percussion,,carevue,chartevents,,,,,2001020921
1927,5824,HiMV,,carevue,chartevents,,,,,2001020922
1928,5825,Nose Wound,,carevue,chartevents,,,,,2001020923
1929,5826,CBC and blood cx,,carevue,chartevents,,,,,2001020924
1930,5827,Nystatin Po suspensn,,carevue,chartevents,,,,,2001020925
1931,5828,Multipodus Boots,,carevue,chartevents,,,,,2001020926
1932,5829,"ABG, Io CA",,carevue,chartevents,,,,,2001020927
1933,5831,Heparin Flush 10U/cc,,carevue,chartevents,,,,,2001020928
1934,5832,DRIVING PRSSR,,carevue,chartevents,,,,,2001020929
1935,5833,"Lytes.Tbili,ABG",,carevue,chartevents,,,,,2001020930
1936,5834,Thoracentesis,,carevue,chartevents,,,,,2001020931
1937,5835,Hep B vac,,carevue,chartevents,,,,,2001020932
1938,5836,mask/sz,,carevue,chartevents,,,,,2001020933
1939,5837,time disc.,,carevue,chartevents,,,,,2001020934
1940,5838,jobst bra,,carevue,chartevents,,,,,2001020935
1941,5839,eye movements,,carevue,chartevents,,,,,2001020936
1942,5841,TPA,,carevue,chartevents,,,,,2001020937
1943,5842,Decadron drops,,carevue,chartevents,,,,,2001020938
1944,5843,Neosynephrine drops,,carevue,chartevents,,,,,2001020939
1945,5844,hep. b,,carevue,chartevents,,,,,2001020940
1946,5845,fem art,,carevue,chartevents,,,,,2001020941
1947,5846,rigors,,carevue,chartevents,,,,,2001020942
1948,5847,MV Hi,,carevue,chartevents,,,,,2001020943
1949,5848,disconnect,,carevue,chartevents,,,,,2001020944
1950,5849,Hep B vaccination,,carevue,chartevents,,,,,2001020945
1951,5850,Home Bipap Unit,,carevue,chartevents,,,,,2001020946
1952,5852,Multi-Podus,,carevue,chartevents,,,,,2001020947
1953,5853,Elevate L leg,,carevue,chartevents,,,,,2001020948
1954,5854,fem aline,,carevue,chartevents,,,,,2001020949
1955,5855,t diconnect,,carevue,chartevents,,,,,2001020950
1956,5856,icp,,carevue,chartevents,,,,,2001020951
1957,5857,aterial line,,carevue,chartevents,,,,,2001020952
1958,5858,bedside observer,,carevue,chartevents,,,,,2001020953
1959,5859,left eye,,carevue,chartevents,,,,,2001020954
1960,5860,Bed side Observer,,carevue,chartevents,,,,,2001020955
1961,5861,TED STOCKINGS BILAT,,carevue,chartevents,,,,,2001020956
1962,5862,right leg bruit,,carevue,chartevents,,,,,2001020957
1963,5863,Opthamology consult,,carevue,chartevents,,,,,2001020958
1964,5864,ostomy,,carevue,chartevents,,,,,2001020959
1965,5865,APRV Pressure High,,carevue,chartevents,,,,,2001020960
1966,5866,APRV Pressure Low,,carevue,chartevents,,,,,2001020961
1967,5867,APRV Time High,,carevue,chartevents,,,,,2001020962
1968,5868,APRV Time low,,carevue,chartevents,,,,,2001020963
1969,5869,ATC on,,carevue,chartevents,,,,,2001020964
1970,5870,HOME VENT,,carevue,chartevents,,,,,2001020965
1971,5871,SIZURE PADS,,carevue,chartevents,,,,,2001020966
1972,5872,Inner canula,,carevue,chartevents,,,,,2001020967
1973,5873,Vanco trough,,carevue,chartevents,,,,,2001020968
1974,5874,High min. vent,,carevue,chartevents,,,,,2001020969
1975,5875,UA/UVC placement,,carevue,chartevents,,,,,2001020970
1976,5876,bun,,carevue,chartevents,,,,,2001020971
1977,5877,LFT's,,carevue,chartevents,,,,,2001020972
1978,5879,Right Arm Cellulitis,,carevue,chartevents,,,,,2001020973
1979,5880,low rr,,carevue,chartevents,,,,,2001020974
1980,5883,desitin prn,,carevue,chartevents,,,,,2001020975
1981,5884,Ranitidine pg,,carevue,chartevents,,,,,2001020976
1982,5885,"Lytes,ABG,Bili",,carevue,chartevents,,,,,2001020977
1983,5886,GlycerineSuppository,,carevue,chartevents,,,,,2001020978
1984,5887,Gentamicin Opthalmic,,carevue,chartevents,,,,,2001020979
1985,5889,Bladder cath,,carevue,chartevents,,,,,2001020980
1986,5890,dulc.supp andenema,,carevue,chartevents,,,,,2001020981
1987,5891,SSE,,carevue,chartevents,,,,,2001020982
1988,5892,tpa mg/hr,,carevue,chartevents,,,,,2001020983
1989,5893,NGT lavage,,carevue,chartevents,,,,,2001020984
1990,5894,perit/bladder pressu,,carevue,chartevents,,,,,2001020985
1991,5895,Abduction Wedge,,carevue,chartevents,,,,,2001020986
1992,5896,VEN0US O2 SAT,,carevue,chartevents,,,,,2001020987
1993,5897,Baptize,,carevue,chartevents,,,,,2001020988
1994,5898,urine na,,carevue,chartevents,,,,,2001020989
1995,5899,Triple Antibx Oint,,carevue,chartevents,,,,,2001020990
1996,5900,Xeroform Dsg,,carevue,chartevents,,,,,2001020991
1997,5901,"Lytes,Bili",,carevue,chartevents,,,,,2001020992
1998,5902,yi MV,,carevue,chartevents,,,,,2001020993
1999,5903,abdomenal incision,,carevue,chartevents,,,,,2001020994
2000,5904,02 Tubing Present,,carevue,chartevents,,,,,2001020995
2001,5905,Alarms Checked,,carevue,chartevents,,,,,2001020996
2002,5906,Analgesic,,carevue,chartevents,,,,,2001020997
2003,5907,Bag and Mask Present,,carevue,chartevents,,,,,2001020998
2004,5908,Feeding Label Match,,carevue,chartevents,,,,,2001020999
2005,5909,ID band(s) on,,carevue,chartevents,,,,,2001021000
2006,5911,L&D bands(s) on,,carevue,chartevents,,,,,2001021001
2007,5912,Sx Equip Functioning,,carevue,chartevents,,,,,2001021002
2008,5913,Tolerated new med?,,carevue,chartevents,,,,,2001021003
2009,5914,zz Equip Functioning,,carevue,chartevents,,,,,2001021004
2010,5916,zz tubing present,,carevue,chartevents,,,,,2001021005
2011,5919,zzg and Mask Present,,carevue,chartevents,,,,,2001021006
2012,5920,passymuir valve,,carevue,chartevents,,,,,2001021007
2013,5921,ABDOMINAL BINDER,,carevue,chartevents,,,,,2001021008
2014,5922,bleedig at meatus,,carevue,chartevents,,,,,2001021009
2015,5923,GI #2 guiac,,carevue,chartevents,,,,,2001021010
2016,5924,Afrin Nasal Drops,,carevue,chartevents,,,,,2001021011
2017,5925,Abdominal Hernia,,carevue,chartevents,,,,,2001021012
2018,5926,right arm sling,,carevue,chartevents,,,,,2001021013
2019,5927,NAS score,,carevue,chartevents,,,,,2001021014
2020,5928,circumcison site,,carevue,chartevents,,,,,2001021015
2021,5929,180 Degree rotation,,carevue,chartevents,,,,,2001021016
2022,5930,VALPROA 50-100 UG/ML,,carevue,chartevents,,,,,2001021017
2023,5931,ECMO,,carevue,chartevents,,,,,2001021018
2024,5932,PMV.,,carevue,chartevents,,,,,2001021019
2025,5933,Triple Abx ointment,,carevue,chartevents,,,,,2001021020
2026,5934,R arm sensation,,carevue,chartevents,,,,,2001021021
2027,5935,L Hand Grasp,,carevue,chartevents,,,,,2001021022
2028,5936,R Hand Grasp,,carevue,chartevents,,,,,2001021023
2029,5937,ecmo l/min,,carevue,chartevents,,,,,2001021024
2030,5938,lvad svr,,carevue,chartevents,,,,,2001021025
2031,5939,Lumbar drain,,carevue,chartevents,,,,,2001021026
2032,5940,Ileostomy care,,carevue,chartevents,,,,,2001021027
2033,5941,Feeding Team Eval,,carevue,chartevents,,,,,2001021028
2034,5942,HIGH VT,,carevue,chartevents,,,,,2001021029
2035,5943,sigh breath,,carevue,chartevents,,,,,2001021030
2036,5944,I-Time,,carevue,chartevents,,,,,2001021031
2037,5945,Continuous Neb,,carevue,chartevents,,,,,2001021032
2038,5946,PIC Line placement,,carevue,chartevents,,,,,2001021033
2039,5947,NEBS,,carevue,chartevents,,,,,2001021034
2040,5948,Heb B,,carevue,chartevents,,,,,2001021035
2041,5949,ivp,,carevue,chartevents,,,,,2001021036
2042,5950,NO PPM,,carevue,chartevents,,,,,2001021037
2043,5951,NO tank pr,,carevue,chartevents,,,,,2001021038
2044,5952,nitric oxide,,carevue,chartevents,,,,,2001021039
2045,5953,CRITICAID,,carevue,chartevents,,,,,2001021040
2046,5954,ileostomy appearance,,carevue,chartevents,,,,,2001021041
2047,5955,Analyzed INOV FiO2,,carevue,chartevents,,,,,2001021042
2048,5956,Cardiologist visit,,carevue,chartevents,,,,,2001021043
2049,5957,Cyclopentolate 1%,,carevue,chartevents,,,,,2001021044
2050,5958,R) LE,,carevue,chartevents,,,,,2001021045
2051,5959,scalp,,carevue,chartevents,,,,,2001021046
2052,5960,vitamin A,,carevue,chartevents,,,,,2001021047
2053,5961,PT Eval,,carevue,chartevents,,,,,2001021048
2054,5962,Spironolactone,,carevue,chartevents,,,,,2001021049
2055,5963,ceftaxime,,carevue,chartevents,,,,,2001021050
2056,5964,Autopeep,,carevue,chartevents,,,,,2001021051
2057,5965,Vitamin A injections,,carevue,chartevents,,,,,2001021052
2058,5966,Continuous EEG q1hr,,carevue,chartevents,,,,,2001021053
2059,5967,PROM,,carevue,chartevents,,,,,2001021054
2060,5968,AF fistula T/B,,carevue,chartevents,,,,,2001021055
2061,5969,IV infiltrate,,carevue,chartevents,,,,,2001021056
2062,5970,"LYTES, BILI",,carevue,chartevents,,,,,2001021057
2063,5971,"LYTES,BILI",,carevue,chartevents,,,,,2001021058
2064,5972,fetal heartrate,,carevue,chartevents,,,,,2001021059
2065,5973,R hand infiltrate,,carevue,chartevents,,,,,2001021060
2066,5974,Nitric Dioxide,,carevue,chartevents,,,,,2001021061
2067,5975,O2% on INOvent,,carevue,chartevents,,,,,2001021062
2068,5976,lab draw,,carevue,chartevents,,,,,2001021063
2069,5977,labs drawn,,carevue,chartevents,,,,,2001021064
2070,5978,qtc,,carevue,chartevents,,,,,2001021065
2071,5979,NITRIOUS OXIDE,,carevue,chartevents,,,,,2001021066
2072,5980,INO TANK PRESS,,carevue,chartevents,,,,,2001021067
2073,5981,L FEM ART BP,,carevue,chartevents,,,,,2001021068
2074,5982,Triple antibx oint.,,carevue,chartevents,,,,,2001021069
2075,5983,Fungal Blood cx,,carevue,chartevents,,,,,2001021070
2076,5984,TSH NML(0.27-4.2),,carevue,chartevents,,,,,2001021071
2077,5986,AV fistula bruit,,carevue,chartevents,,,,,2001021072
2078,5987,Abd drsg change,,carevue,chartevents,,,,,2001021073
2079,5988,AV Fistula Thrill,,carevue,chartevents,,,,,2001021074
2080,5989,Right heel drsg chae,,carevue,chartevents,,,,,2001021075
2081,5991,CVL,,carevue,chartevents,,,,,2001021076
2082,5992,Surgical site,,carevue,chartevents,,,,,2001021077
2083,5993,Peak exp flow rate,,carevue,chartevents,,,,,2001021078
2084,5994,Hi min vol,,carevue,chartevents,,,,,2001021079
2085,5995,Peak flow post tx.,,carevue,chartevents,,,,,2001021080
2086,5996,T discon,,carevue,chartevents,,,,,2001021081
2087,5997,HEPA FILTER,,carevue,chartevents,,,,,2001021082
2088,5998,meds,,carevue,chartevents,,,,,2001021083
2089,5999,prone/supine,,carevue,chartevents,,,,,2001021084
2090,6000,HIGH MIN VOL.,,carevue,chartevents,,,,,2001021085
2091,6001,Rebound bili,,carevue,chartevents,,,,,2001021086
2092,6002,Desitin prn,,carevue,chartevents,,,,,2001021087
2093,6003,ph level,,carevue,chartevents,,,,,2001021088
2094,5260,BROVIAC DSG,,carevue,chartevents,,,,,2001021089
2095,5261,Fentanyl Bolus,,carevue,chartevents,,,,,2001021090
2096,5262,Lytes,,carevue,chartevents,,,,,2001021091
2097,5263,STOMA,,carevue,chartevents,,,,,2001021092
2098,5265,Hepflush,,carevue,chartevents,,,,,2001021093
2099,5273,Erythropoetin,,carevue,chartevents,,,,,2001021094
2100,5280,flowrate cc's,,carevue,chartevents,,,,,2001021095
2101,5281,oral nystatin,,carevue,chartevents,,,,,2001021096
2102,5282,propanolol,,carevue,chartevents,,,,,2001021097
2103,5283,glycerin sliver,,carevue,chartevents,,,,,2001021098
2104,5285,Cord Drg.,,carevue,chartevents,,,,,2001021099
2105,5289,cefotaxine,,carevue,chartevents,,,,,2001021100
2106,5292,Propranolol,,carevue,chartevents,,,,,2001021101
2107,5293,Aquafor,,carevue,chartevents,,,,,2001021102
2108,5301,180 degree rotation,,carevue,chartevents,,,,,2001021103
2109,5309,180 degree turn,,carevue,chartevents,,,,,2001021104
2110,5311,Chest tube,,carevue,chartevents,,,,,2001021105
2111,5316,CLONIS,,carevue,chartevents,,,,,2001021106
2112,5320,flowrate cc/min,,carevue,chartevents,,,,,2001021107
2113,5321,ns bolus,,carevue,chartevents,,,,,2001021108
2114,5325,Hernia,,carevue,chartevents,,,,,2001021109
2115,5329,Dopamine,,carevue,chartevents,,,,,2001021110
2116,5333,saline flush,,carevue,chartevents,,,,,2001021111
2117,5340,Glycerine supp,,carevue,chartevents,,,,,2001021112
2118,5343,KPhosphate,,carevue,chartevents,,,,,2001021113
2119,5346,atropine drops,,carevue,chartevents,,,,,2001021114
2120,5347,tobradex oint,,carevue,chartevents,,,,,2001021115
2121,5353,type and coombs,,carevue,chartevents,,,,,2001021116
2122,5356,Dexamethasone eye ds,,carevue,chartevents,,,,,2001021117
2123,5361,Combivent Puffs,,carevue,chartevents,,,,,2001021118
2124,5374,position rotated 180,,carevue,chartevents,,,,,2001021119
2125,5380,piperacillin-tazbac,,carevue,chartevents,,,,,2001021120
