row_id,icd9_code,short_title,long_title,mimic_id
696,3826,Insrt prsr snsr w/o lead,Insertion of implantable pressure sensor without lead for intracardiac or great vessel hemodynamic monitoring,2001015164
697,3829,Blood vessel dx proc NEC,Other diagnostic procedures on blood vessels,2001015165
698,3830,Vessel resect/anast NOS,"Resection of vessel with anastomosis, unspecified site",2001015166
699,3831,Intracran ves resec-anas,"Resection of vessel with anastomosis, intracranial vessels",2001015167
700,3832,Head/neck ves resec-anas,"Resection of vessel with anastomosis, other vessels of head and neck",2001015168
701,3833,Arm vessel resect/anast,"Resection of vessel with anastomosis, upper limb vessels",2001015169
702,3834,Aorta resection & anast,"Resection of vessel with anastomosis, aorta",2001015170
703,3835,Thor vessel resect/anast,"Resection of vessel with anastomosis, other thoracic vessels",2001015171
704,3836,Abd vessel resect/anast,"Resection of vessel with anastomosis, abdominal arteries",2001015172
705,3837,Abd vein resect & anast,"Resection of vessel with anastomosis, abdominal veins",2001015173
706,3838,Leg artery resect/anast,"Resection of vessel with anastomosis, lower limb arteries",2001015174
707,3839,Leg vein resect/anastom,"Resection of vessel with anastomosis, lower limb veins",2001015175
708,3840,Vessel resect/replac NOS,"Resection of vessel with replacement, unspecified site",2001015176
709,3841,Intracran ves resec-repl,"Resection of vessel with replacement, intracranial vessels",2001015177
710,3842,Head/neck ves resec-repl,"Resection of vessel with replacement, other vessels of head and neck",2001015178
711,3843,Arm ves resect w replace,"Resection of vessel with replacement, upper limb vessels",2001015179
712,3844,Resect abdm aorta w repl,"Resection of vessel with replacement, aorta, abdominal",2001015180
713,3845,Resect thorac ves w repl,"Resection of vessel with replacement, thoracic vessels",2001015181
714,3846,Abd artery resec w repla,"Resection of vessel with replacement, abdominal arteries",2001015182
715,3847,Abd vein resect w replac,"Resection of vessel with replacement, abdominal veins",2001015183
716,3848,Leg artery resec w repla,"Resection of vessel with replacement, lower limb arteries",2001015184
717,3849,Leg vein resect w replac,"Resection of vessel with replacement, lower limb veins",2001015185
718,3850,Varicose v lig-strip NOS,"Ligation and stripping of varicose veins, unspecified site",2001015186
719,3851,Intcran var v lig-strip,"Ligation and stripping of varicose veins, intracranial vessels",2001015187
720,3852,Head/neck var v lig-str,"Ligation and stripping of varicose veins, other vessels of head and neck",2001015188
721,3853,Arm varicose v lig-strip,"Ligation and stripping of varicose veins, upper limb vessels",2001015189
722,3855,Thorac var v lig-strip,"Ligation and stripping of varicose veins, other thoracic vessels",2001015190
723,3857,Abd varicos v liga-strip,"Ligation and stripping of varicose veins, abdominal veins",2001015191
724,3859,Leg varicos v liga-strip,"Ligation and stripping of varicose veins, lower limb veins",2001015192
725,3860,Excision of vessel NOS,"Other excision of vessels, unspecified site",2001015193
726,3861,Intracran vessel excis,"Other excision of vessels, intracranial vessels",2001015194
727,3862,Head/neck vessel excis,"Other excision of vessels, other vessels of head and neck",2001015195
728,3863,Arm vessel excision,"Other excision of vessels, upper limb vessels",2001015196
729,3898,Arterial puncture NEC,Other puncture of artery,2001015197
730,3899,Venous puncture NEC,Other puncture of vein,2001015198
731,390,Systemic-pulm art shunt,Systemic to pulmonary artery shunt,2001015199
732,391,Intra-abd venous shunt,Intra-abdominal venous shunt,2001015200
733,3921,Caval-pulmon art anastom,Caval-pulmonary artery anastomosis,2001015201
734,3922,Aorta-subclv-carot bypas,Aorta-subclavian-carotid bypass,2001015202
735,3923,Intrathoracic shunt NEC,Other intrathoracic vascular shunt or bypass,2001015203
736,3924,Aorta-renal bypass,Aorta-renal bypass,2001015204
737,3925,Aorta-iliac-femor bypass,Aorta-iliac-femoral bypass,2001015205
738,3926,Intra-abdomin shunt NEC,Other intra-abdominal vascular shunt or bypass,2001015206
739,3927,Dialysis arteriovenostom,Arteriovenostomy for renal dialysis,2001015207
740,3928,Extracran-intracr bypass,Extracranial-intracranial (EC-IC) vascular bypass,2001015208
741,3929,Vasc shunt & bypass NEC,Other (peripheral) vascular shunt or bypass,2001015209
742,3930,Suture of vessel NOS,Suture of unspecified blood vessel,2001015210
743,3931,Suture of artery,Suture of artery,2001015211
744,3932,Suture of vein,Suture of vein,2001015212
745,3941,Postop vasc op hem contr,Control of hemorrhage following vascular surgery,2001015213
746,3942,Revis ren dialysis shunt,Revision of arteriovenous shunt for renal dialysis,2001015214
747,3943,Remov ren dialysis shunt,Removal of arteriovenous shunt for renal dialysis,2001015215
748,3949,Vasc proc revision NEC,Other revision of vascular procedure,2001015216
749,3950,Angio oth non-coronary,Angioplasty of other non-coronary vessel(s),2001015217
750,3951,Clipping of aneurysm,Clipping of aneurysm,2001015218
751,3952,Aneurysm repair NEC,Other repair of aneurysm,2001015219
752,3953,Arterioven fistula rep,Repair of arteriovenous fistula,2001015220
753,3954,Re-entry operation,Re-entry operation (aorta),2001015221
754,3955,Reimplan aberr renal ves,Reimplantation of aberrant renal vessel,2001015222
755,3956,Repair vess w tis patch,Repair of blood vessel with tissue patch graft,2001015223
756,3957,Rep vess w synth patch,Repair of blood vessel with synthetic patch graft,2001015224
757,3958,Repair vess w patch NOS,Repair of blood vessel with unspecified type of patch graft,2001015225
758,3959,Repair of vessel NEC,Other repair of vessel,2001015226
759,3961,Extracorporeal circulat,Extracorporeal circulation auxiliary to open heart surgery,2001015227
760,3962,Hypothermia w open heart,Hypothermia (systemic) incidental to open heart surgery,2001015228
761,3963,Cardioplegia,Cardioplegia,2001015229
762,3964,Intraop cardiac pacemak,Intraoperative cardiac pacemaker,2001015230
763,3965,Extracorporeal memb oxy,Extracorporeal membrane oxygenation [ECMO],2001015231
764,3966,Per cardiopulmon bypass,Percutaneous cardiopulmonary bypass,2001015232
765,3971,Endo imp oth grf abd aor,Endovascular implantation of other graft in abdominal aorta,2001015233
766,3972,Endovasc embol hd/nk ves,Endovascular (total) embolization or occlusion of head and neck vessels,2001015234
767,3973,Endo imp grft thor aorta,Endovascular implantation of graft in thoracic aorta,2001015235
768,3974,Endo rem obs hd/neck ves,Endovascular removal of obstruction from head and neck vessel(s),2001015236
769,3975,"Endo emb hd/nk,bare coil",Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils,2001015237
770,3976,"Endo em hd/nk,bioac coil",Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils,2001015238
771,3977,Temp endovsc occls vessl,Temporary (partial) therapeutic endovascular occlusion of vessel,2001015239
772,3978,Endovas impln grft aorta,Endovascular implantation of branching or fenestrated graft(s) in aorta,2001015240
773,3979,Oth endo proc oth vessel,Other endovascular procedures on other vessels,2001015241
774,3981,"Imp crtd sinus stm,totl","Implantation or replacement of carotid sinus stimulation device, total system",2001015242
775,3982,Imp/rep crtd sinus lead,Implantation or replacement of carotid sinus stimulation lead(s) only,2001015243
776,3983,Imp/rep crtd sinus gnrtr,Implantation or replacement of carotid sinus stimulation pulse generator only,2001015244
777,3984,Rev crtd sinus stm leads,Revision of carotid sinus stimulation lead(s) only,2001015245
778,3985,Rev crtd sinus pulse gen,Revision of carotid sinus stimulation pulse generator,2001015246
779,3986,"Rem crtd sinus stm, totl","Removal of carotid sinus stimulation device, total system",2001015247
780,3987,Rem crtd sinus stm lead,Removal of carotid sinus stimulation lead(s) only,2001015248
781,3988,Rem crtd sinus pulse gen,Removal of carotid sinus stimulation pulse generator only,2001015249
782,3864,Excision of aorta,"Other excision of vessels, aorta, abdominal",2001015250
783,3865,Thoracic vessel excision,"Other excision of vessels, thoracic vessels",2001015251
784,3866,Abdominal artery excis,"Other excision of vessels, abdominal arteries",2001015252
785,3867,Abdominal vein excision,"Other excision of vessels, abdominal veins",2001015253
786,3868,Leg artery excision,"Other excision of vessels, lower limb arteries",2001015254
787,3869,Leg vein excision,"Other excision of vessels, lower limb veins",2001015255
788,387,Interruption vena cava,Interruption of the vena cava,2001015256
789,3880,Surg vessel occlus NEC,"Other surgical occlusion of vessels, unspecified site",2001015257
790,3881,Occlus intracran ves NEC,"Other surgical occlusion of vessels, intracranial vessels",2001015258
791,3882,Occlus head/neck ves NEC,"Other surgical occlusion of vessels, other vessels of head and neck",2001015259
792,3883,Occlude arm vessel NEC,"Other surgical occlusion of vessels, upper limb vessels",2001015260
793,3884,Occlude aorta NEC,"Other surgical occlusion of vessels, aorta, abdominal",2001015261
794,3885,Occlude thoracic ves NEC,"Other surgical occlusion of vessels, thoracic vessels",2001015262
795,3886,Occlude abd artery NEC,"Other surgical occlusion of vessels, abdominal arteries",2001015263
796,3887,Occlude abd vein NEC,"Other surgical occlusion of vessels, abdominal veins",2001015264
797,3888,Occlude leg artery NEC,"Other surgical occlusion of vessels, lower limb arteries",2001015265
798,3889,Occlude leg vein NEC,"Other surgical occlusion of vessels, lower limb veins",2001015266
799,3891,Arterial catheterization,Arterial catheterization,2001015267
800,3892,Umbilical vein cath,Umbilical vein catheterization,2001015268
801,3893,Venous cath NEC,"Venous catheterization, not elsewhere classified",2001015269
802,3894,Venous cutdown,Venous cutdown,2001015270
803,3895,Ven cath renal dialysis,Venous catheterization for renal dialysis,2001015271
804,3897,CV cath plcmt w guidance,Central venous catheter placement with guidance,2001015272
805,3722,Left heart cardiac cath,Left heart cardiac catheterization,2001015273
806,3723,Rt/left heart card cath,Combined right and left heart cardiac catheterization,2001015274
807,3724,Pericardial biopsy,Biopsy of pericardium,2001015275
808,3725,Cardiac biopsy,Biopsy of heart,2001015276
809,3726,Cath base invasv ep test,Catheter based invasive electrophysiologic testing,2001015277
810,3727,Cardiac mapping,Cardiac mapping,2001015278
811,3728,Intracardiac echocardio,Intracardiac echocardiography,2001015279
812,1682,Repair eyeball rupture,Repair of rupture of eyeball,2001015280
813,1689,Eye/orbit inj repair NEC,Other repair of injury of eyeball or orbit,2001015281
814,1691,Retrobulbar injection,Retrobulbar injection of therapeutic agent,2001015282
815,1692,Excision orbital lesion,Excision of lesion of orbit,2001015283
816,1693,Excision eye lesion NOS,"Excision of lesion of eye, unspecified structure",2001015284
817,1698,Operation on orbit NEC,Other operations on orbit,2001015285
818,1699,Operation on eyeball NEC,Other operations on eyeball,2001015286
819,1711,Lap dir ing hern-graft,Laparoscopic repair of direct inguinal hernia with graft or prosthesis,2001015287
820,1712,Lap indir ing hern-graft,Laparoscopic repair of indirect inguinal hernia with graft or prosthesis,2001015288
821,0991,Lac punctum obliteration,Obliteration of lacrimal punctum,2001015289
822,0999,Lacrimal system op NEC,Other operations on lacrimal system,2001015290
823,100,Incise/remov conjunct FB,Removal of embedded foreign body from conjunctiva by incision,2001015291
824,101,Conjunctiva incision NEC,Other incision of conjunctiva,2001015292
825,1021,Conjunctival biopsy,Biopsy of conjunctiva,2001015293
826,1029,Conjunctiva dx proc NEC,Other diagnostic procedures on conjunctiva,2001015294
827,1031,Excise conjunctiv lesion,Excision of lesion or tissue of conjunctiva,2001015295
828,1032,Destruct conjunc les NEC,Destruction of lesion of conjunctiva,2001015296
829,1033,Oth conjunc destruc proc,Other destructive procedures on conjunctiva,2001015297
830,1041,Symbleph rep w free grft,Repair of symblepharon with free graft,2001015298
831,1042,Graft conjunc cul-de-sac,Reconstruction of conjunctival cul-de-sac with free graft,2001015299
832,1043,Conjun cul-de-sac rx NEC,Other reconstruction of conjunctival cul-de-sac,2001015300
833,1044,Conjunc free graft NEC,Other free graft to conjunctiva,2001015301
834,1049,Conjunctivoplasty NEC,Other conjunctivoplasty,2001015302
835,105,Conjunc/lid adhesiolysis,Lysis of adhesions of conjunctiva and eyelid,2001015303
836,106,Repair conjunct lacerat,Repair of laceration of conjunctiva,2001015304
837,1091,Subconjunctival inject,Subconjunctival injection,2001015305
838,1099,Conjunctival op NEC,Other operations on conjunctiva,2001015306
839,110,Magnet removal cornea FB,Magnetic removal of embedded foreign body from cornea,2001015307
840,111,Corneal incision,Incision of cornea,2001015308
841,1121,Corneal scrape for smear,Scraping of cornea for smear or culture,2001015309
842,1122,Corneal biopsy,Biopsy of cornea,2001015310
843,1129,Corneal dx proc NEC,Other diagnostic procedures on cornea,2001015311
844,1131,Pterygium transposition,Transposition of pterygium,2001015312
845,1132,Pteryg exc w cornea grft,Excision of pterygium with corneal graft,2001015313
846,1139,Pterygium excision NEC,Other excision of pterygium,2001015314
847,1141,Mech remov cornea epith,Mechanical removal of corneal epithelium,2001015315
848,1142,Thermocaut cornea lesion,Thermocauterization of corneal lesion,2001015316
849,1143,Cryotherap cornea lesion,Cryotherapy of corneal lesion,2001015317
850,1149,Destruct cornea les NEC,Other removal or destruction of corneal lesion,2001015318
851,1151,Suture cornea laceration,Suture of corneal laceration,2001015319
852,1152,Rep cornea postop dehisc,Repair of postoperative wound dehiscence of cornea,2001015320
853,1153,Rx cornea lac w conj flp,Repair of corneal laceration or wound with conjunctival flap,2001015321
854,1159,Corneal repair NEC,Other repair of cornea,2001015322
855,1160,Corneal transplant NOS,"Corneal transplant, not otherwise specified",2001015323
856,1161,Lam keratplast w autgrft,Lamellar keratoplasty with autograft,2001015324
857,1162,Lamellar keratoplast NEC,Other lamellar keratoplasty,2001015325
858,1163,Perf keratopl w autogrft,Penetrating keratoplasty with autograft,2001015326
859,1164,Perforat keratoplast NEC,Other penetrating keratoplasty,2001015327
860,1169,Corneal transplant NEC,Other corneal transplant,2001015328
861,1171,Keratomileusis,Keratomileusis,2001015329
862,1172,Keratophakia,Keratophakia,2001015330
863,1173,Keratoprosthesis,Keratoprosthesis,2001015331
864,1174,Thermokeratoplasty,Thermokeratoplasty,2001015332
865,1175,Radial keratotomy,Radial keratotomy,2001015333
866,1176,Epikeratophakia,Epikeratophakia,2001015334
867,1179,Cornea reconstruct NEC,Other reconstructive and refractive surgery on cornea,2001015335
868,1191,Corneal tattooing,Tattooing of cornea,2001015336
869,1192,Remove corneal implant,Removal of artificial implant from cornea,2001015337
870,1199,Corneal operation NEC,Other operations on cornea,2001015338
871,1200,Remov ant segmnt FB NOS,"Removal of intraocular foreign body from anterior segment of eye, not otherwise specified",2001015339
872,1201,Magnet remov ant seg FB,Removal of intraocular foreign body from anterior segment of eye with use of magnet,2001015340
873,1202,Nonmag remov ant seg FB,Removal of intraocular foreign body from anterior segment of eye without use of magnet,2001015341
874,1211,Iridotomy w transfixion,Iridotomy with transfixion,2001015342
875,1212,Iridotomy NEC,Other iridotomy,2001015343
876,1213,Prolapsed iris excision,Excision of prolapsed iris,2001015344
877,1214,Iridectomy NEC,Other iridectomy,2001015345
878,1221,Dx aspirat-ant chamber,Diagnostic aspiration of anterior chamber of eye,2001015346
879,1222,Iris biopsy,Biopsy of iris,2001015347
880,1229,Ant segment dx proc NEC,"Other diagnostic procedures on iris, ciliary body, sclera, and anterior chamber",2001015348
881,1231,Goniosynechiae lysis,Lysis of goniosynechiae,2001015349
882,1232,Ant synechia lysis NEC,Lysis of other anterior synechiae,2001015350
883,1233,Post synechiae lysis,Lysis of posterior synechiae,2001015351
884,1234,Corneovitreal adhesiolys,Lysis of corneovitreal adhesions,2001015352
885,1235,Coreoplasty,Coreoplasty,2001015353
886,1239,Iridoplasty NEC,Other iridoplasty,2001015354
887,1240,Remov ant segmnt les NOS,"Removal of lesion of anterior segment of eye, not otherwise specified",2001015355
888,1241,Nonexc destruc iris les,"Destruction of lesion of iris, nonexcisional",2001015356
889,1242,Excision of iris lesion,Excision of lesion of iris,2001015357
890,1243,Nonexc destr cil bod les,"Destruction of lesion of ciliary body, nonexcisional",2001015358
891,1244,Excise ciliary body les,Excision of lesion of ciliary body,2001015359
892,1251,Goniopuncture,Goniopuncture without goniotomy,2001015360
893,1252,Goniotomy,Goniotomy without goniopuncture,2001015361
894,1253,Goniotomy w goniopunctur,Goniotomy with goniopuncture,2001015362
895,1254,Trabeculotomy ab externo,Trabeculotomy ab externo,2001015363
896,1255,Cyclodialysis,Cyclodialysis,2001015364
897,1259,Facilit intraoc circ NEC,Other facilitation of intraocular circulation,2001015365
898,1261,Trephin sclera w iridect,Trephination of sclera with iridectomy,2001015366
899,1262,Thermcaut scler w iridec,Thermocauterization of sclera with iridectomy,2001015367
900,1263,Iridencleisis/iridotasis,Iridencleisis and iridotasis,2001015368
901,1264,Trabeculectom ab externo,Trabeculectomy ab externo,2001015369
902,1265,Scler fistuliz w iridect,Other scleral fistulization with iridectomy,2001015370
903,1266,Postop revis scl fistul,Postoperative revision of scleral fistulization procedure,2001015371
904,1267,Insert aqueous drain dev,Insertion of aqueous drainage device,2001015372
905,1269,Scler fistulizing op NEC,Other scleral fistulizing procedure,2001015373
906,1271,Cyclodiathermy,Cyclodiathermy,2001015374
907,1272,Cyclocryotherapy,Cyclocryotherapy,2001015375
908,1273,Cyclophotocoagulation,Cyclophotocoagulation,2001015376
909,1274,Cil body diminution NOS,"Diminution of ciliary body, not otherwise specified",2001015377
910,1279,Glaucoma procedure NEC,Other glaucoma procedures,2001015378
911,1281,Suture scleral lacer,Suture of laceration of sclera,2001015379
912,1282,Scleral fistula repair,Repair of scleral fistula,2001015380
1102,2172,Open reduction nasal fx,Open reduction of nasal fracture,2001015381
1103,2181,Nasal laceration suture,Suture of laceration of nose,2001015382
1104,2182,Nasal fistula closure,Closure of nasal fistula,2001015383
1105,2183,Tot nasal reconstruction,Total nasal reconstruction,2001015384
1106,2184,Revision rhinoplasty,Revision rhinoplasty,2001015385
1107,2185,Augmentation rhinoplasty,Augmentation rhinoplasty,2001015386
1108,2186,Limited rhinoplasty,Limited rhinoplasty,2001015387
1109,2187,Rhinoplasty NEC,Other rhinoplasty,2001015388
1110,2188,Septoplasty NEC,Other septoplasty,2001015389
1111,2189,Nasal repair NEC,Other repair and plastic operations on nose,2001015390
1112,2191,Lysis of nasal adhesions,Lysis of adhesions of nose,2001015391
1113,2199,Nasal operation NEC,Other operations on nose,2001015392
1114,2200,Sinus aspirat/lavage NOS,"Aspiration and lavage of nasal sinus, not otherwise specified",2001015393
1115,2201,Sinus punct for lavage,Puncture of nasal sinus for aspiration or lavage,2001015394
1116,2202,Sinus lavage thru ostium,Aspiration or lavage of nasal sinus through natural ostium,2001015395
1117,2211,Closed nasal sinus bx,Closed [endoscopic] [needle] biopsy of nasal sinus,2001015396
1118,2212,Open biopsy nasal sinus,Open biopsy of nasal sinus,2001015397
1119,2219,Nasal sinus dx proc NEC,Other diagnostic procedures on nasal sinuses,2001015398
1120,222,Intranasal antrotomy,Intranasal antrotomy,2001015399
1121,2231,Radical maxillary antrot,Radical maxillary antrotomy,2001015400
1122,2239,Ext maxillary antrot NEC,Other external maxillary antrotomy,2001015401
1123,2241,Frontal sinusotomy,Frontal sinusotomy,2001015402
1124,2242,Frontal sinusectomy,Frontal sinusectomy,2001015403
1125,2250,Sinusotomy NOS,"Sinusotomy, not otherwise specified",2001015404
1126,2251,Ethmoidotomy,Ethmoidotomy,2001015405
1127,2252,Sphenoidotomy,Sphenoidotomy,2001015406
1128,2253,Multiple sinus incision,Incision of multiple nasal sinuses,2001015407
1129,2260,Sinusectomy NOS,"Sinusectomy, not otherwise specified",2001015408
1130,2261,C-luc exc max sinus les,Excision of lesion of maxillary sinus with Caldwell-Luc approach,2001015409
1131,2262,Exc max sinus lesion NEC,Excision of lesion of maxillary sinus with other approach,2001015410
1132,2263,Ethmoidectomy,Ethmoidectomy,2001015411
1133,2264,Sphenoidectomy,Sphenoidectomy,2001015412
1134,2271,Nasal sinus fistula clos,Closure of nasal sinus fistula,2001015413
1135,2279,Nasal sinus repair NEC,Other repair of nasal sinus,2001015414
1136,229,Other nasal sinus ops,Other operations on nasal sinuses,2001015415
1137,2301,Deciduous tooth extract,Extraction of deciduous tooth,2001015416
1138,2309,Tooth extraction NEC,Extraction of other tooth,2001015417
1139,2311,Residual root removal,Removal of residual root,2001015418
1140,2319,Surg tooth extract NEC,Other surgical extraction of tooth,2001015419
1141,232,Tooth restor by filling,Restoration of tooth by filling,2001015420
1142,233,Tooth restorat by inlay,Restoration of tooth by inlay,2001015421
1143,2341,Crown application,Application of crown,2001015422
1144,2342,Fixed bridge insertion,Insertion of fixed bridge,2001015423
1145,2343,Insert removable bridge,Insertion of removable bridge,2001015424
1146,2349,Dental restoration NEC,Other dental restoration,2001015425
1147,235,Tooth implantation,Implantation of tooth,2001015426
1148,2991,Pharyngeal dilation,Dilation of pharynx,2001015427
1149,2992,Divis glossopharyng nerv,Division of glossopharyngeal nerve,2001015428
1150,2999,Pharyngeal operation NEC,Other operations on pharynx,2001015429
1151,3001,Larynx cyst marsupializ,Marsupialization of laryngeal cyst,2001015430
1152,3009,Destruct larynx les NEC,Other excision or destruction of lesion or tissue of larynx,2001015431
1153,301,Hemilaryngectomy,Hemilaryngectomy,2001015432
1154,3021,Epiglottidectomy,Epiglottidectomy,2001015433
1155,3022,Vocal cordectomy,Vocal cordectomy,2001015434
1156,3029,Other part laryngectomy,Other partial laryngectomy,2001015435
1157,303,Complete laryngectomy,Complete laryngectomy,2001015436
1158,304,Radical laryngectomy,Radical laryngectomy,2001015437
1159,271,Incision of palate,Incision of palate,2001015438
1160,2721,Bony palate biopsy,Biopsy of bony palate,2001015439
1161,2722,Uvula and soft palate bx,Biopsy of uvula and soft palate,2001015440
1162,2723,Lip biopsy,Biopsy of lip,2001015441
1163,2724,Mouth biopsy NOS,"Biopsy of mouth, unspecified structure",2001015442
1164,2729,Oral cavity dx proc NEC,Other diagnostic procedures on oral cavity,2001015443
1165,2731,Loc exc bony palate les,Local excision or destruction of lesion or tissue of bony palate,2001015444
1166,2732,Wide exc bony palate les,Wide excision or destruction of lesion or tissue of bony palate,2001015445
1167,2741,Labial frenumectomy,Labial frenectomy,2001015446
1168,2742,Wide excision of lip les,Wide excision of lesion of lip,2001015447
1169,2743,Excision of lip les NEC,Other excision of lesion or tissue of lip,2001015448
1170,2749,Excision of mouth NEC,Other excision of mouth,2001015449
1171,2751,Suture of lip laceration,Suture of laceration of lip,2001015450
1172,2752,Suture of mouth lac NEC,Suture of laceration of other part of mouth,2001015451
1173,2753,Closure of mouth fistula,Closure of fistula of mouth,2001015452
1174,2754,Repair of cleft lip,Repair of cleft lip,2001015453
1175,2755,Full-thick grft to mouth,Full-thickness skin graft to lip and mouth,2001015454
1176,2756,Skin graft to mouth NEC,Other skin graft to lip and mouth,2001015455
1177,2757,Pedicle attach to mouth,Attachment of pedicle or flap graft to lip and mouth,2001015456
1178,2759,Mouth repair NEC,Other plastic repair of mouth,2001015457
1179,2761,Suture of palate lacerat,Suture of laceration of palate,2001015458
1180,2762,Cleft palate correction,Correction of cleft palate,2001015459
1181,2763,Revis cleft palat repair,Revision of cleft palate repair,2001015460
1182,2764,Insert palatal implant,Insertion of palatal implant,2001015461
1183,2769,Oth plastic repair palat,Other plastic repair of palate,2001015462
1184,2771,Incision of uvula,Incision of uvula,2001015463
1185,2772,Excision of uvula,Excision of uvula,2001015464
1186,2773,Repair of uvula,Repair of uvula,2001015465
1187,2779,Other uvula operations,Other operations on uvula,2001015466
1188,2791,Labial frenotomy,Labial frenotomy,2001015467
1189,2792,Mouth incision NOS,"Incision of mouth, unspecified structure",2001015468
1190,2799,Oral cavity ops NEC,Other operations on oral cavity,2001015469
1191,280,Peritonsillar i & d,Incision and drainage of tonsil and peritonsillar structures,2001015470
1192,2811,Tonsil&adenoid biopsy,Biopsy of tonsils and adenoids,2001015471
1193,2819,Tonsil&adenoid dx op NEC,Other diagnostic procedures on tonsils and adenoids,2001015472
1194,282,Tonsillectomy,Tonsillectomy without adenoidectomy,2001015473
1195,283,Tonsillectomy/adenoidec,Tonsillectomy with adenoidectomy,2001015474
1196,284,Excision of tonsil tag,Excision of tonsil tag,2001015475
1197,285,Excision lingual tonsil,Excision of lingual tonsil,2001015476
1198,286,Adenoidectomy,Adenoidectomy without tonsillectomy,2001015477
1199,287,Hemorr contrl post T & A,Control of hemorrhage after tonsillectomy and adenoidectomy,2001015478
1200,2891,Incis to remov tonsil FB,Removal of foreign body from tonsil and adenoid by incision,2001015479
1201,2892,Excis tonsil/adenoid les,Excision of lesion of tonsil and adenoid,2001015480
1202,2899,Tonsil/adenoid ops NEC,Other operations on tonsils and adenoids,2001015481
1203,290,Pharyngotomy,Pharyngotomy,2001015482
1204,2911,Pharyngoscopy,Pharyngoscopy,2001015483
1205,2912,Pharyngeal biopsy,Pharyngeal biopsy,2001015484
1206,2919,Pharyngeal dx proc NEC,Other diagnostic procedures on pharynx,2001015485
1207,292,Exc branchial cleft cyst,Excision of branchial cleft cyst or vestige,2001015486
1208,2931,Cricopharyngeal myotomy,Cricopharyngeal myotomy,2001015487
1209,5280,Pancreat transplant NOS,"Pancreatic transplant, not otherwise specified",2001015488
913,1283,Revis ant seg op wnd NEC,"Revision of operative wound of anterior segment, not elsewhere classified",2001015489
914,1284,Destruct scleral lesion,Excision or destruction of lesion of sclera,2001015490
915,1285,Repair staphylom w graft,Repair of scleral staphyloma with graft,2001015491
916,1286,Rep scler staphyloma NEC,Other repair of scleral staphyloma,2001015492
917,1287,Graft reinforce sclera,Scleral reinforcement with graft,2001015493
918,1288,Sclera reinforcement NEC,Other scleral reinforcement,2001015494
919,1289,Scleral operation NEC,Other operations on sclera,2001015495
920,1291,Therapeut evac ant chamb,Therapeutic evacuation of anterior chamber,2001015496
921,1292,Anterior chamber inject,Injection into anterior chamber,2001015497
922,1293,Remov epithel downgrowth,Removal or destruction of epithelial downgrowth from anterior chamber,2001015498
923,1297,Iris operation NEC,Other operations on iris,2001015499
924,1298,Ciliary body op NEC,Other operations on ciliary body,2001015500
925,1299,Anterior chamber op NEC,Other operations on anterior chamber,2001015501
926,1300,Remove FB lens NOS,"Removal of foreign body from lens, not otherwise specified",2001015502
927,1301,Magnet remove FB lens,Removal of foreign body from lens with use of magnet,2001015503
928,1302,Nonmagnet remove FB lens,Removal of foreign body from lens without use of magnet,2001015504
929,1311,Temp-inf intrcap lens ex,Intracapsular extraction of lens by temporal inferior route,2001015505
930,1319,Intracapsul lens ext NEC,Other intracapsular extraction of lens,2001015506
931,132,Linear extracap lens ext,Extracapsular extraction of lens by linear extraction technique,2001015507
932,133,Simpl aspir lens extract,Extracapsular extraction of lens by simple aspiration (and irrigation) technique,2001015508
933,1341,Catarac phacoemuls/aspir,Phacoemulsification and aspiration of cataract,2001015509
934,1342,Post catarac frag/aspir,Mechanical phacofragmentation and aspiration of cataract by posterior route,2001015510
935,1343,Cataract frag/aspir NEC,Mechanical phacofragmentation and other aspiration of cataract,2001015511
936,1351,Temp-inf xtracap lens ex,Extracapsular extraction of lens by temporal inferior route,2001015512
937,1359,Extracap lens extrac NEC,Other extracapsular extraction of lens,2001015513
938,1364,After-catar discission,Discission of secondary membrane [after cataract],2001015514
939,1365,After-cataract excision,Excision of secondary membrane [after cataract],2001015515
940,1366,After catar fragmntation,Mechanical fragmentation of secondary membrane [after cataract],2001015516
941,1369,Cataract extraction NEC,Other cataract extraction,2001015517
942,1370,Insert pseudophakos NOS,"Insertion of pseudophakos, not otherwise specified",2001015518
943,1371,Insert lens at catar ext,"Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage",2001015519
944,1372,Secondary insert lens,Secondary insertion of intraocular lens prosthesis,2001015520
945,138,Implanted lens removal,Removal of implanted lens,2001015521
946,1390,Operation on lens NEC,"Operation on lens, not elsewhere classified",2001015522
947,1391,Impl intraoc telesc pros,Implantation of intraocular telescope prosthesis,2001015523
948,1400,Remov post segmnt FB NOS,"Removal of foreign body from posterior segment of eye, not otherwise specified",2001015524
949,1401,Magnet remov post seg FB,Removal of foreign body from posterior segment of eye with use of magnet,2001015525
950,1402,Nonmag remov post seg FB,Removal of foreign body from posterior segment of eye without use of magnet,2001015526
951,1411,Diagnost vitreous aspir,Diagnostic aspiration of vitreous,2001015527
952,1419,Dx proc post seg NEC,"Other diagnostic procedures on retina, choroid, vitreous, and posterior chamber",2001015528
953,2023,Middle ear incision,Incision of middle ear,2001015529
954,2031,Electrocochleography,Electrocochleography,2001015530
